ano_mes,ticker,preco_fechamento,retorno_mensal_pct,selic_media,ipca_variacao
2025-04,VALE3.SA,47.20299911499024,-6.772482881832698,14.25,0.43
2025-05,VALE3.SA,46.52433013916016,-1.4377666431253378,14.637096774193548,0.26
2025-06,VALE3.SA,47.01547622680664,1.0556757855027632,14.85,0.24
2025-07,VALE3.SA,47.73878479003906,1.5384478075753716,15.0,0.26
2025-08,VALE3.SA,51.355018615722656,7.57504373349307,15.0,-0.11
2025-09,VALE3.SA,53.22213745117188,3.635708613836619,15.0,0.48
2025-10,VALE3.SA,60.32088851928711,13.337966883851493,15.0,0.09
2025-11,VALE3.SA,62.29892349243164,3.279187395444394,15.0,0.18
2025-12,VALE3.SA,69.99588012695312,12.354879030063092,15.0,0.33
2026-01,VALE3.SA,82.01851654052734,17.176205787781342,15.0,0.33
2026-02,VALE3.SA,86.05524444580078,4.921727526343145,15.0,0.7
2026-03,VALE3.SA,80.22874450683594,-6.770650616923746,14.89516129032258,0.88
2026-04,VALE3.SA,78.96421813964844,-1.5761512597018856,14.741666666666667,0.67
2026-05,VALE3.SA,80.55945587158203,2.0202032889281796,14.5,0.58
2026-06,VALE3.SA,75.75428771972656,-5.964747526988356,14.391666666666667,0.16
2026-07,VALE3.SA,74.19796752929688,-2.054431818021596,14.25,0.07
2026-08,VALE3.SA,78.44999694824219,5.73065484208366,14.046296296296296,
2021-08,WEGE3.SA,31.83087730407715,,5.25,0.87
2021-09,WEGE3.SA,35.49184036254883,11.50129487006868,5.516666666666667,1.16
2021-10,WEGE3.SA,33.136474609375,-6.636358467506298,6.443548387096774,1.25
2021-11,WEGE3.SA,28.864547729492188,-12.891917230912053,7.75,0.95
2021-12,WEGE3.SA,29.563377380371094,2.421065652675658,8.862903225806452,0.73
2022-01,WEGE3.SA,28.828325271606445,-2.4863604022884567,9.25,0.54
2022-02,WEGE3.SA,26.536924362182617,-7.948435741012927,10.642857142857142,1.01
2022-03,WEGE3.SA,31.509471893310547,18.738220990727307,11.233870967741936,1.62
2022-04,WEGE3.SA,27.199174880981445,-13.67936926053076,11.75,1.06
2022-05,WEGE3.SA,22.92501640319824,-15.714294630208947,12.620967741935484,0.47
2022-06,WEGE3.SA,23.940105438232425,4.427866123108082,13.0,0.67
2022-07,WEGE3.SA,25.50948905944824,6.555458267570957,13.25,-0.68
2022-08,WEGE3.SA,25.73691940307617,0.891551936214463,13.701612903225806,-0.36
2022-09,WEGE3.SA,29.28173446655273,13.773268696069628,13.75,-0.29
2022-10,WEGE3.SA,36.69783782958984,25.326721583068124,13.75,0.59
2022-11,WEGE3.SA,35.53166580200195,-3.1777676739515925,13.75,0.41
2022-12,WEGE3.SA,35.136226654052734,-1.1129203740482652,13.75,0.62
2023-01,WEGE3.SA,34.88988494873047,-0.7011046113395092,13.75,0.53
2023-02,WEGE3.SA,35.93455123901367,2.994180954790493,13.75,0.84
2023-03,WEGE3.SA,37.259803771972656,3.687961828559505,13.75,0.71
2023-04,WEGE3.SA,37.78355026245117,1.405660893127103,13.75,0.61
2023-05,WEGE3.SA,34.558353424072266,-8.535981441595942,13.75,0.23
2023-06,WEGE3.SA,34.74232482910156,0.5323500306040341,13.75,-0.08
2023-07,WEGE3.SA,36.87712097167969,6.144655411171374,13.75,0.12
2023-08,WEGE3.SA,33.14506912231445,-10.120236480042234,13.28225806451613,0.23
2023-09,WEGE3.SA,33.563385009765625,1.2620757733449617,13.083333333333334,0.26
2023-10,WEGE3.SA,30.54666328430176,-8.988133123599173,12.75,0.24
2023-11,WEGE3.SA,31.63860511779785,3.574668117866908,12.266666666666667,0.28
2023-12,WEGE3.SA,34.22396469116211,8.171534629097476,11.959677419354838,0.56
2024-01,WEGE3.SA,29.986534118652344,-12.38147190352854,11.75,0.42
2024-02,WEGE3.SA,34.30403137207031,14.398120290708704,11.25,0.83
2024-03,WEGE3.SA,35.76783752441406,4.267154890534397,11.07258064516129,0.16
2024-04,WEGE3.SA,37.03187942504883,3.534018235717973,10.75,0.38
2024-05,WEGE3.SA,35.159217834472656,-5.056890494489674,10.564516129032258,0.46
2024-06,WEGE3.SA,39.50379180908203,12.356856159495223,10.5,0.21
2024-07,WEGE3.SA,47.50519561767578,20.254774142350062,10.5,0.38
2024-08,WEGE3.SA,50.96973419189453,7.29296770420973,10.5,-0.02
2024-09,WEGE3.SA,51.25973129272461,0.5689594137145759,10.6,0.44
2024-10,WEGE3.SA,50.99584197998047,-0.514808224875718,10.75,0.56
2024-11,WEGE3.SA,50.83562088012695,-0.3141846347324062,11.15,0.39
2024-12,WEGE3.SA,49.80449295043945,-2.028357108333456,11.89516129032258,0.52
2025-01,WEGE3.SA,51.946922302246094,4.301678874511539,12.314516129032258,0.16
2025-02,WEGE3.SA,45.698951721191406,-12.027604916999168,13.25,1.31
2025-03,WEGE3.SA,43.07685852050781,-5.737753497456444,13.637096774193548,0.56
2025-04,WEGE3.SA,42.46800231933594,-1.4134182994844258,14.25,0.43
2025-05,WEGE3.SA,40.2894172668457,-5.129944743123249,14.637096774193548,0.26
2025-06,WEGE3.SA,40.79063415527344,1.2440410470771157,14.85,0.24
2025-07,WEGE3.SA,35.552833557128906,-12.840694209867742,15.0,0.26
2025-08,WEGE3.SA,36.07975006103516,1.482066128595827,15.0,-0.11
2025-09,WEGE3.SA,35.16136932373047,-2.545418789628795,15.0,0.48
2025-10,WEGE3.SA,40.45623397827149,15.05875555013585,15.0,0.09
2025-11,WEGE3.SA,42.52229309082031,5.10689925725285,15.0,0.18
2025-12,WEGE3.SA,48.29239654541016,13.569596169862951,15.0,0.33
2026-01,WEGE3.SA,51.48800277709961,6.617203659968629,15.0,0.33
2026-02,WEGE3.SA,49.4770622253418,-3.90564877892724,15.0,0.7
2026-03,WEGE3.SA,50.89204788208008,2.8598821213227543,14.89516129032258,0.88
2026-04,WEGE3.SA,44.75627136230469,-12.05645434821635,14.741666666666667,0.67
2026-05,WEGE3.SA,43.99802780151367,-1.6941615950376798,14.5,0.58
2026-06,WEGE3.SA,46.90999984741211,6.618414941313011,14.391666666666667,0.16
2026-07,WEGE3.SA,47.20000076293945,0.6182070272237272,14.25,0.07
2026-08,WEGE3.SA,50.41999816894531,6.8220282922837105,14.046296296296296,
2021-08,^BVSP,118781.0,,5.25,0.87
2021-09,^BVSP,110979.0,-6.568390567515003,5.516666666666667,1.16
2021-10,^BVSP,103501.0,-6.738211733751431,6.443548387096774,1.25
2021-11,^BVSP,101915.0,-1.5323523444217946,7.75,0.95
2021-12,^BVSP,104822.0,2.8523769808173505,8.862903225806452,0.73
2022-01,^BVSP,112388.0,7.217950430253195,9.25,0.54
2022-02,^BVSP,113142.0,0.6708901306189174,10.642857142857142,1.01
2022-03,^BVSP,119999.0,6.060525711053377,11.233870967741936,1.62
2022-04,^BVSP,107876.0,-10.102584188201568,11.75,1.06
2022-05,^BVSP,111351.0,3.221291112017499,12.620967741935484,0.47
2022-06,^BVSP,98542.0,-11.503264452048024,13.0,0.67
2022-07,^BVSP,103165.0,4.691400621054975,13.25,-0.68
2022-08,^BVSP,109523.0,6.162942858527609,13.701612903225806,-0.36
2022-09,^BVSP,110037.0,0.46930781662299914,13.75,-0.29
2022-10,^BVSP,116037.0,5.452711360724116,13.75,0.59
2022-11,^BVSP,112486.0,-3.060230788455409,13.75,0.41
2022-12,^BVSP,110031.0,-2.182493821453335,13.75,0.62
2023-01,^BVSP,113532.0,3.181830575019773,13.75,0.53
2023-02,^BVSP,104932.0,-7.574956840362191,13.75,0.84
2023-03,^BVSP,101882.0,-2.9066443029771682,13.75,0.71
2023-04,^BVSP,104432.0,2.502895506566416,13.75,0.61
2023-05,^BVSP,108335.0,3.7373601961084635,13.75,0.23
2023-06,^BVSP,118087.0,9.001707666035896,13.75,-0.08
2023-07,^BVSP,121943.0,3.2653890775445227,13.75,0.12
2023-08,^BVSP,115742.0,-5.085162739968673,13.28225806451613,0.23
2023-09,^BVSP,116565.0,0.7110642636208198,13.083333333333334,0.26
2023-10,^BVSP,113144.0,-2.934843220520744,12.75,0.24
2023-11,^BVSP,127331.0,12.538888496075806,12.266666666666667,0.28
2023-12,^BVSP,134185.0,5.382821151172923,11.959677419354838,0.56
2024-01,^BVSP,127752.0,-4.794127510526513,11.75,0.42
2024-02,^BVSP,129020.0,0.9925480618698801,11.25,0.83
2024-03,^BVSP,128106.0,-0.7084172996434712,11.07258064516129,0.16
2024-04,^BVSP,125924.0,-1.703276973756107,10.75,0.38
2024-05,^BVSP,122098.0,-3.038340586385435,10.564516129032258,0.46
2024-06,^BVSP,123907.0,1.4815967501515148,10.5,0.21
2024-07,^BVSP,127652.0,3.022428111406139,10.5,0.38
2024-08,^BVSP,136004.0,6.542788205433525,10.5,-0.02
2024-09,^BVSP,131816.0,-3.079321196435403,10.6,0.44
2024-10,^BVSP,129713.0,-1.5954057170601499,10.75,0.56
2024-11,^BVSP,125668.0,-3.1184229799634533,11.15,0.39
2024-12,^BVSP,120283.0,-4.285100423337685,11.89516129032258,0.52
2025-01,^BVSP,126135.0,4.86519292003027,12.314516129032258,0.16
2025-02,^BVSP,122799.0,-2.644785349030798,13.25,1.31
2025-03,^BVSP,130260.0,6.075782376077976,13.637096774193548,0.56
2025-04,^BVSP,135067.0,3.690311684323655,14.25,0.43
2025-05,^BVSP,137027.0,1.4511316605832603,14.637096774193548,0.26
2025-06,^BVSP,138855.0,1.3340436556299018,14.85,0.24
2025-07,^BVSP,133071.0,-4.165496381116995,15.0,0.26
2025-08,^BVSP,141422.0,6.2755972375649005,15.0,-0.11
2025-09,^BVSP,146237.0,3.404703652897001,15.0,0.48
2025-10,^BVSP,149540.0,2.2586623084445145,15.0,0.09
2025-11,^BVSP,159072.0,6.374214257054978,15.0,0.18
2025-12,^BVSP,161125.0,1.2906105411386148,15.0,0.33
2026-01,^BVSP,181364.0,12.561055081458505,15.0,0.33
2026-02,^BVSP,188787.0,4.092873999250135,15.0,0.7
2026-03,^BVSP,187462.0,-0.7018491739367638,14.89516129032258,0.88
2026-04,^BVSP,187318.0,-0.07681556795510192,14.741666666666667,0.67
2026-05,^BVSP,173788.0,-7.223011136142821,14.5,0.58
2026-06,^BVSP,172024.0,-1.0150298064308227,14.391666666666667,0.16
2026-07,^BVSP,177999.0,3.4733525554573763,14.25,0.07
2026-08,^BVSP,174586.0,-1.9174265023960801,14.046296296296296,
